,status,diameter,area,radius,pixel_ratio,cataract,other,filename
756,0,0.6721311475409836,0.45176027949475944,0.6923076923076923,0.32516955538809345,5731,7990,n1204_crop.jpg
757,0,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.2560327198364008,7101,16876,n1221_crop.jpg
758,0,0.676923076923077,0.45822485207100594,0.5789473684210527,0.257385050089905,3146,2611,n1225_crop.jpg
759,0,0.6666666666666666,0.4444444444444445,0.5471698113207547,0.26951130561633846,6596,8357,n1231_crop.jpg
760,0,0.6774193548387096,0.4588969823100936,0.7021276595744681,0.2294010889292196,3989,2567,n1236_crop.jpg
761,0,0.8727272727272727,0.7616528925619834,0.8214285714285714,0.4264859228362878,2369,2473,n1277_crop.jpg
762,0,0.7457627118644068,0.5561620224073542,0.7241379310344828,0.38855780691299163,2731,5614,n1302_crop.jpg
763,0,0.78,0.6083999999999999,0.7045454545454546,0.3496176720475786,3537,2791,n1309_crop.jpg
764,0,0.7021276595744681,0.4929832503395201,0.7272727272727273,0.32589493258949326,5243,2953,n1310_crop.jpg
765,0,0.6785714285714286,0.4604591836734694,0.5555555555555556,0.24108603205757279,5346,4641,n1315_crop.jpg
766,0,0.7704918032786885,0.5936576189196453,0.8571428571428571,0.3658094893154654,3273,5346,n1323_crop.jpg
767,0,0.7090909090909091,0.5028099173553718,0.5384615384615384,0.26669484361792056,3428,6135,n1331_crop.jpg
768,0,0.7538461538461538,0.5682840236686391,0.6052631578947368,0.3224610822831727,3178,9644,n1333_crop.jpg
769,0,0.7377049180327869,0.5442085460897608,0.6222222222222222,0.3490937746256895,7468,16904,n1345_crop.jpg
770,0,0.86,0.7395999999999999,0.9375,0.37514188422247446,4286,6979,n1349_crop.jpg
771,0,0.864406779661017,0.7471990807239298,0.5833333333333334,0.3216145833333333,2507,1987,n1356_crop.jpg
772,0,0.6984126984126984,0.4877802973041069,0.6153846153846154,0.2965159377316531,3617,2048,n1357_crop.jpg
773,0,0.88,0.7744,0.5454545454545454,0.3142857142857143,4060,6960,n1368_crop.jpg
774,0,0.581081081081081,0.33765522279035787,0.65,0.24266999376169682,2471,6819,n1393_crop.jpg
775,0,0.6935483870967742,0.4810093652445369,0.6666666666666666,0.3271558245083207,4433,5199,n1418_crop.jpg
776,0,0.8333333333333334,0.6944444444444444,0.7560975609756098,0.2999181669394435,2906,2184,n1430_crop.jpg
777,0,0.7333333333333333,0.5377777777777778,0.59375,0.3037354562155542,2759,4165,n1436_crop.jpg
778,0,0.71875,0.5166015625,0.7560975609756098,0.36012418075198344,5754,18286,n1458_crop.jpg
779,0,0.8571428571428571,0.7346938775510203,0.7666666666666667,0.4008313539192399,3562,4049,n1459_crop.jpg
780,0,0.8035714285714286,0.6457270408163266,0.44680851063829785,0.24953993375046007,5866,9869,n1469_crop.jpg
781,0,0.7627118644067796,0.5817293881068658,0.7804878048780488,0.3411851306588149,4494,8359,n1491_crop.jpg
782,0,0.5666666666666667,0.3211111111111111,0.6923076923076923,0.27036599763872493,5715,9751,n1497_crop.jpg
783,0,0.6666666666666666,0.4444444444444444,0.6607142857142857,0.25238397965670695,3160,22555,n1504_crop.jpg
784,0,0.6363636363636364,0.4049586776859504,0.55,0.23080099091659786,5248,4592,n1532_crop.jpg
785,0,0.6981132075471698,0.4873620505517978,0.6875,0.2882703777335984,4916,6580,n1554_crop.jpg
786,0,0.6981132075471698,0.4873620505517978,0.8888888888888888,0.3723356009070295,3508,17824,n1595_crop.jpg
787,0,0.7222222222222222,0.5216049382716049,0.75,0.3394723743155799,2176,3249,n1596_crop.jpg
788,0,0.8,0.64,0.95,0.4743362831858407,2489,3658,n1621_crop.jpg
789,0,0.847457627118644,0.7181844297615627,0.6285714285714286,0.34442105263157896,4878,8370,n1632_crop.jpg
790,0,0.5645161290322581,0.31867845993756505,0.5178571428571429,0.1954532852786249,6263,5836,n1634_crop.jpg
791,0,0.7450980392156863,0.5551710880430604,0.6444444444444445,0.3078393881453155,5126,5301,n1640_crop.jpg
792,0,0.6333333333333333,0.4011111111111111,0.675,0.2729668674698795,6232,3685,n1648_crop.jpg
793,0,0.7540983606557377,0.5686643375436711,0.8787878787878788,0.3327752197572206,4870,10410,n1665_crop.jpg
794,0,0.5636363636363636,0.3176859504132231,0.6444444444444445,0.24232334443211248,5350,3149,n1675_crop.jpg
795,0,0.5142857142857142,0.26448979591836735,0.5,0.21677957269411152,9382,19769,n1677_crop.jpg
796,0,0.8833333333333333,0.7802777777777778,0.6176470588235294,0.3035946297098311,3649,2423,n1682_crop.jpg
797,0,0.5777777777777777,0.3338271604938272,0.5666666666666667,0.20638820638820637,4140,1743,n1700_crop.jpg
798,0,0.4716981132075472,0.22249911000355999,0.5,0.15621840242669363,4027,3396,n1724_crop.jpg
799,0,0.6595744680851063,0.435038478949751,0.6428571428571429,0.2605801236329054,3870,3277,n1730_crop.jpg
800,0,0.59375,0.35253906249999994,0.7027027027027027,0.2731707317073171,4376,8162,n1736_crop.jpg
801,0,0.7457627118644068,0.5561620224073542,1.0,0.41292974588938713,5972,8408,n1743_crop.jpg
802,0,0.8113207547169812,0.6582413670345318,0.6666666666666666,0.3046834791559444,5189,7295,n1744_crop.jpg
803,0,0.8333333333333334,0.6944444444444444,0.8301886792452831,0.30251256281407035,4028,7958,n1760_crop.jpg
804,0,0.7166666666666667,0.5136111111111111,1.0,0.41570346751693904,2132,4586,n1775_crop.jpg
805,0,0.7755102040816326,0.6014160766347355,0.9473684210526315,0.3515,6560,4499,n1792_crop.jpg
806,0,0.625,0.39062500000000006,0.6666666666666666,0.27217391304347827,2776,2522,n1796_crop.jpg
807,0,0.7068965517241379,0.4997027348394768,0.7,0.3458059210526316,2414,3787,n1800_crop.jpg
808,0,0.6724137931034483,0.4521403091557669,0.6470588235294118,0.26918075422626786,4503,10600,n1813_crop.jpg
809,0,0.7121212121212122,0.5071166207529844,0.7291666666666666,0.32740524781341107,2914,5784,n1834_crop.jpg
810,0,0.7540983606557377,0.5686643375436711,0.6,0.29738111647139903,3593,3363,n1837_crop.jpg
811,0,0.6349206349206349,0.4031242126480222,0.5777777777777777,0.237981588816911,1407,4337,n1841_crop.jpg
812,0,0.8536585365853658,0.7287328970850685,0.8571428571428571,0.44083694083694086,1352,2247,n1844_crop.jpg
813,0,0.8688524590163934,0.7549045955388337,0.6428571428571429,0.35355892648774795,854,17286,n1845_crop.jpg
814,0,0.8333333333333334,0.6944444444444444,0.7619047619047619,0.36042692939244664,1884,4688,n1846_crop.jpg
815,0,0.7115384615384616,0.5062869822485208,0.8787878787878788,0.3974038941587619,1881,1547,n1855_crop.jpg
816,0,0.828125,0.685791015625,0.6458333333333334,0.3893154190658989,3231,3483,n1862_crop.jpg
817,0,0.6615384615384615,0.4376331360946745,0.6440677966101694,0.31840390879478825,6511,3371,n1864_crop.jpg
818,0,0.6142857142857143,0.3773469387755102,0.6,0.23480243161094225,7537,19712,n1870_crop.jpg
819,0,0.6545454545454545,0.42842975206611567,0.68,0.3189042948934731,4101,6282,n1879_crop.jpg
820,0,0.6721311475409836,0.45176027949475944,0.6486486486486487,0.28901734104046245,2869,2106,n1890_crop.jpg
821,0,0.6956521739130435,0.4839319470699433,0.675,0.3020730503455084,3873,3047,n1891_crop.jpg
822,0,0.6666666666666666,0.4444444444444444,0.7647058823529411,0.3702439024390244,2285,4003,n1962_crop.jpg
823,0,0.7547169811320755,0.5695977216091136,0.7142857142857143,0.3263888888888889,2568,4244,n1964_crop.jpg
824,0,0.7142857142857143,0.5102040816326531,0.5882352941176471,0.3006357856494096,5095,8499,n2022_crop.jpg
825,0,0.8148148148148148,0.663923182441701,0.5094339622641509,0.2782639131956598,8170,9087,n2060_crop.jpg
826,0,0.9019607843137255,0.8135332564398308,0.9090909090909091,0.3733398917855386,3348,4564,n2083_crop.jpg
827,0,0.78,0.6083999999999999,0.6111111111111112,0.30131643100926375,2365,1648,n2097_crop.jpg
828,0,0.7777777777777778,0.6049382716049383,0.5813953488372093,0.3189478010686395,3153,5149,n2110_crop.jpg
829,0,0.8490566037735849,0.7208971164115343,0.75,0.38492597577388965,5152,9804,n2124_crop.jpg
830,0,0.7321428571428571,0.5360331632653061,0.9,0.42102665350444224,1879,2467,n2131_crop.jpg
831,0,0.6515151515151515,0.4244719926538108,0.5538461538461539,0.27669543773119604,3750,3978,n2133_crop.jpg
832,0,0.6578947368421053,0.43282548476454297,0.7,0.30478138583482484,6642,12322,n3654_crop.jpg
833,0,0.5892857142857143,0.3472576530612245,0.8888888888888888,0.2463393626184324,4152,7637,n3664_crop.jpg
834,0,0.7777777777777778,0.6049382716049383,1.0,0.37323279924599434,1297,6563,n3666_crop.jpg
835,0,0.5897435897435898,0.3477975016436555,0.9111111111111111,0.29434064446249664,3191,6930,n3684_crop.jpg
836,0,0.7361111111111112,0.5418595679012346,0.6097560975609756,0.28323170731707314,6404,9831,n3698_crop.jpg
837,0,0.5697674418604651,0.32463493780421854,0.5769230769230769,0.23019201059368793,14523,39796,n3760_crop.jpg
838,0,0.5697674418604651,0.32463493780421854,0.6086956521739131,0.28845002992220226,4482,10530,n3788_crop.jpg
839,0,0.6282051282051282,0.3946416831032216,0.813953488372093,0.2727272727272727,3486,7077,n3790_crop.jpg
840,0,0.6352941176470588,0.403598615916955,0.582089552238806,0.3010313290523448,3133,12733,n3815_crop.jpg
841,0,0.7272727272727273,0.5289256198347108,0.6122448979591837,0.32066201189552623,7712,15143,n3843_crop.jpg
842,1,0.5,0.25,0.6216216216216216,0.19766990291262135,3528,15366,0003_crop.jpg
843,1,0.546875,0.299072265625,0.6842105263157895,0.23005366726296958,5577,11224,0006_crop.jpg
844,1,0.5161290322580645,0.26638917793964617,0.574468085106383,0.22404006677796326,5467,3759,0007_crop.jpg
845,1,0.53125,0.2822265625,0.6153846153846154,0.18728039353478568,4624,5477,0008_crop.jpg
846,1,0.5396825396825397,0.291257243638196,0.5454545454545454,0.19705400981996726,5789,5862,0017_crop.jpg
847,1,0.45588235294117646,0.2078287197231834,0.5609756097560976,0.1854521625163827,4652,17484,0022_crop.jpg
848,1,0.543859649122807,0.29578331794398277,0.6176470588235294,0.20135746606334842,5276,9564,0024_crop.jpg
849,1,0.5333333333333333,0.28444444444444444,0.425531914893617,0.18204400283889283,4169,13458,0027_crop.jpg
850,1,0.5625,0.31640625,0.631578947368421,0.23742816091954022,3639,9949,0032_crop.jpg
851,1,0.5606060606060606,0.3142791551882461,0.675,0.25672947510094213,3934,13357,0033_crop.jpg
852,1,0.6923076923076923,0.4792899408284023,0.675,0.3004694835680751,5332,7166,0034_crop.jpg
853,1,0.46153846153846156,0.21301775147928995,0.42424242424242425,0.13667649950835792,5529,8772,0035_crop.jpg
854,1,0.5806451612903226,0.3371488033298647,0.5853658536585366,0.2930250189537528,5604,5832,0036_crop.jpg
855,1,0.5272727272727272,0.2780165289256198,0.42857142857142855,0.1469458987783595,6139,5819,0047_crop.jpg
856,1,0.4807692307692308,0.23113905325443787,0.75,0.1996007984031936,5076,7080,0048_crop.jpg
857,1,0.5,0.25,0.6666666666666666,0.19151910531220875,6332,12533,0049_crop.jpg
858,1,0.43859649122807015,0.19236688211757463,0.6666666666666666,0.16957279860505667,5812,10207,0050_crop.jpg
859,1,0.4716981132075472,0.22249911000355999,0.6857142857142857,0.1804922515952598,5326,17972,0051_crop.jpg
860,1,0.4642857142857143,0.21556122448979595,0.6857142857142857,0.21691013722886232,3940,7303,0059_crop.jpg
861,1,0.5,0.25,0.6829268292682927,0.2246071291682637,3561,6915,0060_crop.jpg
862,1,0.6285714285714286,0.39510204081632655,0.6153846153846154,0.25566130620282246,5470,7990,0061_crop.jpg
863,1,0.5925925925925926,0.35116598079561046,0.40540540540540543,0.16079105760963028,5266,16071,0068_crop.jpg
864,1,0.6,0.35999999999999993,0.5434782608695652,0.22386784391911135,1787,6813,0076_crop.jpg
865,1,0.5806451612903226,0.3371488033298647,0.5263157894736842,0.19801616458486407,5188,6713,0078_crop.jpg
866,1,0.5892857142857143,0.3472576530612245,0.6,0.20672645739910314,5346,9402,0080_crop.jpg
867,1,0.5915492957746479,0.34993056933148187,0.48717948717948717,0.20075627363355106,2487,12427,0083_crop.jpg
868,1,0.5882352941176471,0.34602076124567477,0.525,0.21241940956905328,2107,11883,0084_crop.jpg
869,1,0.6,0.36,0.5238095238095238,0.20801282051282052,2113,15230,0086_crop.jpg
870,1,0.5373134328358209,0.28870572510581416,0.55,0.21805555555555556,5449,3680,0089_crop.jpg
871,1,0.5818181818181818,0.33851239669421485,0.39473684210526316,0.1506849315068493,6974,23324,0090_crop.jpg
872,1,0.5,0.25,0.42105263157894735,0.12845774914740432,7254,7493,0091_crop.jpg
873,1,0.5573770491803278,0.31066917495296964,0.5555555555555556,0.18894192521877487,6004,12298,0092_crop.jpg
874,1,0.5,0.25,0.7272727272727273,0.23014440433212996,6409,8023,0093_crop.jpg
875,1,0.4909090909090909,0.24099173553719005,0.5806451612903226,0.1953125,4858,6036,0094_crop.jpg
876,1,0.5740740740740741,0.32956104252400553,0.6666666666666666,0.20939183987682833,4231,11320,0098_crop.jpg
877,1,0.4897959183673469,0.23990004164931278,0.42857142857142855,0.13376110562685095,7417,19828,0101_crop.jpg
878,1,0.5409836065573771,0.29266326256382696,0.4883720930232558,0.20538599640933572,5668,11569,0102_crop.jpg
879,1,0.48214285714285715,0.23246173469387754,0.6216216216216216,0.18478710210830923,5469,13099,0103_crop.jpg
880,1,0.6296296296296297,0.3964334705075446,0.5806451612903226,0.18298418127404875,2250,11079,0104_crop.jpg
881,1,0.543859649122807,0.29578331794398277,0.6176470588235294,0.1875251509054326,5392,8586,0105_crop.jpg
882,1,0.5666666666666667,0.3211111111111111,0.6451612903225806,0.24189760450915923,5205,9619,0106_crop.jpg
883,1,0.5223880597014925,0.27288928491869013,0.5128205128205128,0.1829556983429151,6030,8037,0107_crop.jpg
884,1,0.5522388059701493,0.30496769881933616,0.5263157894736842,0.20164891789762968,6413,10970,0108_crop.jpg
885,1,0.49122807017543857,0.2413050169282856,0.6764705882352942,0.19481641468682506,4884,7585,0109_crop.jpg
886,1,0.5882352941176471,0.34602076124567477,0.5869565217391305,0.23260674828306957,4186,8331,0115_crop.jpg
887,1,0.5245901639344263,0.2751948400967482,0.6111111111111112,0.20507655116841256,3624,8406,0118_crop.jpg
888,1,0.5471698113207547,0.2993948024207903,0.65625,0.23193532086912583,2777,4064,0120_crop.jpg
889,1,0.5818181818181818,0.33851239669421485,0.4722222222222222,0.20264116575591987,4460,8584,0123_crop.jpg
890,1,0.5918367346938775,0.3502707205331112,0.48484848484848486,0.2120375483158476,2232,6959,0128_crop.jpg
891,1,0.5576923076923077,0.3110207100591716,0.75,0.23872549019607844,2492,13097,0129_crop.jpg
892,1,0.5714285714285714,0.32653061224489793,0.45161290322580644,0.16323210412147504,5140,12208,0134_crop.jpg
893,1,0.5849056603773585,0.3421146315414738,0.5151515151515151,0.2114492006188757,3300,9039,0136_crop.jpg
894,1,0.3181818181818182,0.10123966942148759,0.37037037037037035,0.0805230557467309,6131,11250,0141_crop.jpg
895,1,0.4897959183673469,0.23990004164931278,0.36585365853658536,0.11228533685601057,5655,12943,0145_crop.jpg
896,1,0.5757575757575758,0.33149678604224053,0.3958333333333333,0.16152897657213316,5808,13588,0148_crop.jpg
897,1,0.711864406779661,0.5067509336397586,0.7560975609756098,0.2730668658946582,2170,5016,0155_crop.jpg
898,1,0.82,0.6724,0.6774193548387096,0.32815845824411133,4213,13316,0161_crop.jpg
899,1,0.7931034482758621,0.629013079667063,0.8181818181818182,0.25778167470407715,3415,12054,0166_crop.jpg
900,1,0.46,0.21159999999999998,0.35,0.10484229231452688,6377,15976,0167_crop.jpg
901,1,0.5172413793103449,0.267538644470868,0.45,0.17313546423135465,3387,6366,0171_crop.jpg
902,1,0.3968253968253968,0.15747039556563366,0.5,0.13667582417582416,4283,8853,0172_crop.jpg
903,1,0.5892857142857143,0.3472576530612245,0.8205128205128205,0.24939172749391728,5693,8868,0173_crop.jpg
904,1,0.55,0.3025,0.5,0.14600715137067938,4187,4362,0174_crop.jpg
905,1,0.6041666666666666,0.3650173611111111,0.4375,0.1560021152829191,5822,27322,0178_crop.jpg
906,1,0.5178571428571429,0.2681760204081633,0.5428571428571428,0.20147313691507798,5086,6511,0182_crop.jpg
907,1,0.5384615384615384,0.28994082840236685,0.6363636363636364,0.21226641111643507,4933,5623,0183_crop.jpg
908,1,0.5352112676056338,0.28645110097202936,0.6341463414634146,0.20757097791798107,4888,3999,0184_crop.jpg
909,1,0.5211267605633803,0.2715731005752827,0.5909090909090909,0.17971269422456757,5748,7491,0185_crop.jpg
910,1,0.42592592592592593,0.18141289437585734,0.4838709677419355,0.12215758857747223,5667,25225,0189_crop.jpg
911,1,0.49295774647887325,0.24300733981352907,0.5319148936170213,0.20166073546856464,4117,14717,0190_crop.jpg
912,1,0.45454545454545453,0.20661157024793386,0.44680851063829785,0.13210543029533184,4802,19622,0191_crop.jpg
913,1,0.5909090909090909,0.3491735537190082,0.5,0.19629349470499244,5416,9426,0193_crop.jpg
914,1,0.6818181818181818,0.4648760330578512,0.5945945945945946,0.24510166358595195,5541,10376,0195_crop.jpg
915,1,0.5172413793103449,0.267538644470868,0.6060606060606061,0.20120378331900257,2975,11705,0196_crop.jpg
916,1,0.7454545454545455,0.5557024793388429,0.5555555555555556,0.2391390992427262,2373,10999,0198_crop.jpg
917,1,0.5833333333333334,0.34027777777777773,0.45161290322580644,0.16730663741086121,5496,15178,0200_crop.jpg
918,1,0.6818181818181818,0.4648760330578512,0.6896551724137931,0.2877475247524752,2321,2955,0206_crop.jpg
919,1,0.6538461538461539,0.42751479289940825,0.5625,0.24574574574574576,2712,5974,0208_crop.jpg
920,1,0.5522388059701493,0.30496769881933616,0.717948717948718,0.2623988744284207,5505,2987,0211_crop.jpg
921,1,0.5686274509803921,0.3233371780084583,0.5833333333333334,0.1841502519468621,1535,11112,0223_crop.jpg
922,1,0.5490196078431373,0.3014225297962322,0.6486486486486487,0.23265895953757226,3377,3161,0224_crop.jpg
923,1,0.6078431372549019,0.3694732795078816,0.6571428571428571,0.27129492860659776,4404,6202,0225_crop.jpg
924,1,0.453125,0.205322265625,0.6,0.1950530035335689,4563,12321,0226_crop.jpg
925,1,0.4918032786885246,0.24187046492878259,0.6153846153846154,0.20537065052950076,5178,12412,0227_crop.jpg
926,1,0.5161290322580645,0.26638917793964617,0.53125,0.18675496688741722,4043,13998,0230_crop.jpg
927,1,0.5294117647058824,0.2802768166089965,0.5555555555555556,0.21170657544659824,5294,14954,0231_crop.jpg
928,1,0.7301587301587301,0.5331317712270093,0.5581395348837209,0.28447412353923207,3556,9967,0232_crop.jpg
929,1,0.53125,0.2822265625,0.6052631578947368,0.2248583569405099,4735,3285,0233_crop.jpg
930,1,0.5303030303030303,0.2812213039485767,0.6216216216216216,0.2152777777777778,4834,8782,0234_crop.jpg
931,1,0.43636363636363634,0.19041322314049586,0.5,0.08700471044610696,2877,14290,0246_crop.jpg
932,1,0.6101694915254238,0.3723068083883941,0.7435897435897436,0.2933385274639657,2851,2564,0247_crop.jpg
933,1,0.6785714285714286,0.4604591836734694,0.6097560975609756,0.2795876288659794,4934,3331,0248_crop.jpg
934,1,0.532258064516129,0.2832986472424558,0.6153846153846154,0.23186771890266816,4250,4129,0250_crop.jpg
935,1,0.4166666666666667,0.1736111111111111,0.6111111111111112,0.16803953871499178,5701,18138,0257_crop.jpg
936,1,0.5254237288135594,0.2760700948003447,0.39622641509433965,0.16247281764523144,5392,3999,0260_crop.jpg
937,1,0.5,0.25,0.5121951219512195,0.1878003696857671,4537,4836,0263_crop.jpg
938,1,0.6666666666666666,0.4444444444444444,0.5625,0.23179871520342613,4452,6386,0267_crop.jpg
939,1,0.5681818181818182,0.32283057851239666,0.59375,0.22645869439630273,3818,5053,0268_crop.jpg
940,1,0.6349206349206349,0.4031242126480222,0.8378378378378378,0.3381765346894297,2445,3572,0269_crop.jpg
941,1,0.5138888888888888,0.26408179012345684,0.6739130434782609,0.22034368070953436,4763,6093,0270_crop.jpg
942,1,0.5972222222222222,0.3566743827160494,0.6590909090909091,0.2651766004415011,6216,10266,0271_crop.jpg
943,1,0.4090909090909091,0.16735537190082642,0.48717948717948717,0.12130584192439862,2703,7562,0273_crop.jpg
944,1,0.5686274509803921,0.3233371780084583,0.6857142857142857,0.2695176529090005,3027,16199,0274_crop.jpg
945,1,0.5757575757575758,0.33149678604224053,0.5641025641025641,0.21251310730513806,3149,9191,0277_crop.jpg
946,1,0.6190476190476191,0.38321995464852604,0.6857142857142857,0.288242233582383,4783,9304,0278_crop.jpg
947,1,0.5666666666666667,0.3211111111111111,0.65625,0.2271993543179984,2700,17009,0282_crop.jpg
948,1,0.582089552238806,0.33882824682557355,0.8461538461538461,0.28298670303443574,3941,14483,0287_crop.jpg
949,1,0.42105263157894735,0.1772853185595568,0.6333333333333333,0.17298578199052134,3842,10044,0289_crop.jpg
950,1,0.40350877192982454,0.16281932902431517,0.6206896551724138,0.16249386352479137,4474,6451,0291_crop.jpg
951,1,0.5333333333333333,0.28444444444444444,0.5588235294117647,0.20024222850222043,4184,8449,0292_crop.jpg
952,1,0.4107142857142857,0.16868622448979592,0.6,0.1561749159058145,3662,7015,0293_crop.jpg
953,1,0.4918032786885246,0.24187046492878259,0.5,0.188911704312115,7787,12678,2150_crop.jpg
954,1,0.5492957746478874,0.3017258480460226,0.5,0.2195845697329377,1411,3362,2151_crop.jpg
955,1,0.4406779661016949,0.19419706980752657,0.43859649122807015,0.13047311196003528,2730,31555,2154_crop.jpg
956,1,0.4603174603174603,0.21189216427311666,0.4406779661016949,0.13696109358569927,3311,10250,2155_crop.jpg
957,1,0.4852941176470588,0.23551038062283738,0.5423728813559322,0.1648537587623882,8935,11558,2156_crop.jpg
958,1,0.4666666666666667,0.21777777777777776,0.3050847457627119,0.10270850093858944,2709,5407,2161_crop.jpg
959,1,0.5686274509803921,0.3233371780084583,0.8,0.23380129589632828,4712,2404,2165_crop.jpg
960,1,0.45588235294117646,0.2078287197231834,0.3870967741935484,0.14406358668653751,10658,21789,2166_crop.jpg
961,1,0.44285714285714284,0.19612244897959183,0.45161290322580644,0.15509736540664376,6764,10226,2167_crop.jpg
962,1,0.5454545454545454,0.29752066115702475,0.575,0.20350291909924936,2448,4575,2169_crop.jpg
963,1,0.36363636363636365,0.1322314049586777,0.3877551020408163,0.08187735525865023,4822,16367,2170_crop.jpg
964,1,0.5428571428571428,0.2946938775510204,0.5245901639344263,0.1763765135937857,6686,6997,2172_crop.jpg
965,1,0.5757575757575758,0.33149678604224053,0.5,0.19979818365287588,6204,2804,2173_crop.jpg
966,1,0.4393939393939394,0.19306703397612487,0.4727272727272727,0.16265223274695534,5964,6505,2175_crop.jpg
967,1,0.49230769230769234,0.24236686390532544,0.5172413793103449,0.16518091242789723,3647,2599,2177_crop.jpg
968,1,0.7454545454545455,0.5557024793388429,0.625,0.36767317939609234,5354,8630,2184_crop.jpg
969,1,0.49206349206349204,0.24212648022171832,0.4838709677419355,0.15438505448884277,4596,9016,2185_crop.jpg
970,1,0.49019607843137253,0.24029219530949636,0.40625,0.13405238828967642,1706,10005,2193_crop.jpg
971,1,0.6226415094339622,0.3876824492702029,0.6578947368421053,0.2717815344603381,4471,2618,2195_crop.jpg
972,1,0.5735294117647058,0.3289359861591695,0.6031746031746031,0.2304021813224267,9123,5459,2196_crop.jpg
973,1,0.48333333333333334,0.2336111111111111,0.44,0.16672314469671298,4294,7663,2197_crop.jpg
974,1,0.3709677419354839,0.13761706555671174,0.38596491228070173,0.10081667136018023,3232,40767,2199_crop.jpg
975,1,0.48148148148148145,0.2318244170096022,0.39622641509433965,0.1431571578578929,8055,14816,2205_crop.jpg
976,1,0.5,0.25,0.49056603773584906,0.184736324926302,5703,5870,2206_crop.jpg
977,1,0.4461538461538462,0.1990532544378698,0.43636363636363634,0.14203137902559868,8941,10935,2208_crop.jpg
978,1,0.5,0.25,0.5423728813559322,0.14278680452978829,4414,21628,2211_crop.jpg
979,1,0.515625,0.265869140625,0.5294117647058824,0.15970588235294117,7920,22127,2212_crop.jpg
980,1,0.37681159420289856,0.1419869775257299,0.38333333333333336,0.11786417322834646,3286,14031,2213_crop.jpg
981,1,0.4117647058823529,0.1695501730103806,0.4,0.10528345545699962,5558,10322,2214_crop.jpg
982,1,0.5066666666666667,0.25671111111111106,0.5692307692307692,0.15944084278768234,9245,8690,2216_crop.jpg
983,1,0.40625,0.1650390625,0.3387096774193548,0.10383581724896164,6401,6703,2217_crop.jpg
984,1,0.42,0.1764,0.3469387755102041,0.09220679012345678,3066,30406,2218_crop.jpg
985,1,0.42424242424242425,0.17998163452708907,0.42857142857142855,0.14032990676547932,2800,17532,2219_crop.jpg
986,1,0.4647887323943662,0.21602856576076176,0.42857142857142855,0.13728743260058068,3089,5196,2220_crop.jpg
987,1,0.25806451612903225,0.06659729448491154,0.2631578947368421,0.044382801664355064,7299,13260,2222_crop.jpg
988,1,0.3787878787878788,0.14348025711662074,0.40350877192982454,0.10422608244749805,7948,13348,2224_crop.jpg
989,1,0.45454545454545453,0.20661157024793386,0.36923076923076925,0.15014852822036187,6920,9786,2225_crop.jpg
990,1,0.48333333333333334,0.2336111111111111,0.5434782608695652,0.1869533527696793,7596,10498,2226_crop.jpg
991,1,0.390625,0.152587890625,0.42105263157894735,0.12076902247495261,6081,8297,2227_crop.jpg
992,1,0.5441176470588235,0.2960640138408305,0.4461538461538462,0.16098864395457582,6611,8110,2229_crop.jpg
993,1,0.4666666666666667,0.21777777777777776,0.37777777777777777,0.1242097433990331,6724,8727,2235_crop.jpg
994,1,0.40816326530612246,0.16659725114535612,0.4523809523809524,0.1097972972972973,6661,11134,2236_crop.jpg
995,1,0.5131578947368421,0.26333102493074795,0.45588235294117646,0.2032841405113282,4529,7137,2237_crop.jpg
996,1,0.46153846153846156,0.21301775147928995,0.575,0.18906605922551253,4516,17491,2238_crop.jpg
997,1,0.5076923076923077,0.2577514792899408,0.5,0.1590124767719671,8757,14109,2240_crop.jpg
998,1,0.32,0.10239999999999999,0.42592592592592593,0.058542713567839195,2001,3874,2241_crop.jpg
999,1,0.5714285714285714,0.326530612244898,0.5657894736842105,0.2456264357660364,7562,6039,2243_crop.jpg
1000,1,0.5866666666666667,0.34417777777777775,0.43333333333333335,0.17184724689165187,9867,19466,2244_crop.jpg
1001,1,0.6153846153846154,0.378698224852071,0.55,0.2188566552901024,4931,2178,2245_crop.jpg
1002,1,0.38095238095238093,0.14512471655328799,0.3,0.07255689424364123,6692,12590,2248_crop.jpg
1003,1,0.41379310344827586,0.17122473246135553,0.4107142857142857,0.12514654161781946,7297,18077,2250_crop.jpg
1004,1,0.5517241379310345,0.30439952437574314,0.5,0.1908278274387874,8220,12809,2251_crop.jpg
1005,1,0.5245901639344263,0.2751948400967482,0.49056603773584906,0.1746031746031746,4170,2290,2254_crop.jpg
1006,1,0.3880597014925373,0.15059033192247717,0.3442622950819672,0.10927232903382818,4824,5721,2261_crop.jpg
1007,1,0.45714285714285713,0.2089795918367347,0.49056603773584906,0.16196997629707663,5551,15906,2262_crop.jpg
1008,1,0.5625,0.31640625,0.7073170731707317,0.2569832402234637,5384,3427,2263_crop.jpg
1009,1,0.4925373134328358,0.24259300512363555,0.5517241379310345,0.18635902636916835,5542,8576,2265_crop.jpg
1010,1,0.5135135135135135,0.2636961285609934,0.5254237288135594,0.2085661080074488,4873,5504,2266_crop.jpg
1011,1,0.46835443037974683,0.21935587245633714,0.43478260869565216,0.16321882710191687,2333,3236,2267_crop.jpg
1012,1,0.4339622641509434,0.18832324670701314,0.4489795918367347,0.13680895731280615,5921,18416,2268_crop.jpg
